	FIPS104	DEPT_NAME	DEPTCO	MIGCO2	MUNICO	MUNI_NAME	MATCH_QUAL	MPIO	MPIOS	AREA	PERIMETER	WCOLGEN02_	WCOLGEN021	DPTO	NOMBRE_DPT	NOMBRE_MPI	NOMBRE_CAB	CLASEMUN	ZONA	OF_REG	REG_ZONAS	HECTARES	CENTROID_LNG	CENTROID_LAT
106	CO27	Sucre	70	70	452	Palmito	100.0	523	70523	239995048.209	66069.835597	110	453	70	SUCRE	PALMITO	PALMITO	CM	ZONA02	DABAR	DABARZONA02	23999.505	835833.032123682	1523321.5519229667
107	CO27	Sucre	70	70	454	San Juan de Betulia	100.0	702	70702	248465593.968	62990.7995351	111	456	70	SUCRE	SAN JUAN DE BETULIA	SAN JUAN DE BETULIA	CM	ZONA02	DABAR	DABARZONA02	24846.559	877680.8606623437	1518406.7564430553
108	CO10	Cesar	20	20	207	Curumaní	92.0	228	20228	949667836.593	129374.309253	112	543	20	CESAR	CURUMANI	CURUMANI	CM	ZONA05	DABAR	DABARZONA05	94966.784	1064294.9245876425	1510496.6057911266
109	CO38	Magdalena	47	47	332	Guamal	100.0	318	47318	555525526.722	111941.262242	113	494	47	MAGDALENA	GUAMAL	GUAMAL	CM	ZONA04	DABAR	DABARZONA04	55552.553	991444.0866851773	1511300.3798022196
110	CO27	Sucre	70	70	443	Corozal	100.0	215	70215	254762486.658	98534.9907308	114	444	70	SUCRE	COROZAL	COROZAL	CM	ZONA02	DABAR	DABARZONA02	25476.249	871237.8401280004	1509461.8840112153
111	CO38	Magdalena	47	47	323	El Banco	100.0	245	47245	798846260.343	140142.120431	115	491	47	MAGDALENA	EL BANCO	EL BANCO	CM	ZONA04	DABAR	DABARZONA04	79884.626	1008843.4733226585	1498457.931266737
112	CO12	Córdoba	23	23	232	Moñitos	100.0	500	23500	315100307.525	81491.3064354	116	426	23	CORDOBA	MO¥ITOS	MO¥ITOS	CM	ZONA08	DAMED	DAMEDZONA08	31510.031	776641.7767214559	1509962.5584558013
113	CO12	Córdoba	23	23	221	Lorica	100.0	417	23417	858793537.118	142706.293789	117	422	23	CORDOBA	LORICA	LORICA	CM	ZONA08	DAMED	DAMEDZONA08	85879.354	799347.0027460373	1504541.9934574084
114	CO12	Córdoba	23	23	233	Purísima	92.0	586	23586	111320175.482	49648.9501042	118	431	23	CORDOBA	PURISIMA	PURISIMA	CM	ZONA08	DAMED	DAMEDZONA08	11132.018	820763.0887632772	1514718.2238868617
115	CO12	Córdoba	23	23	234	Momil	100.0	464	23464	117405162.254	49630.8748858	119	424	23	CORDOBA	MOMIL	MOMIL	CM	ZONA08	DAMED	DAMEDZONA08	11740.516	829128.1711247988	1513041.4825241459
116	CO35	Bolívar	13	13	096	Mompós	90.0	468	13468	603224357.994	99162.3069964	120	527	13	BOLIVAR	MOMPOS	MOMPOS	CM	ZONA04	DABAR	DABARZONA04	60322.436	944389.37666547	1500590.18069412
117	CO35	Bolívar	13	13	105	Circuco	91.0	188	13188	65442208.0348	38017.9594998	121	513	13	BOLIVAR	CICUCO	CICUCO	CM	ZONA04	DABAR	DABARZONA04	6544.221	932961.0473941766	1512454.5455082324
118	CO21	Norte Santander	54	54	385	El Carmen	100.0	245	54245	1776823051.95	293674.506286	122	581	54	NORTE DE SANTANDER	EL CARMEN	EL CARMEN	CM	ZONA07	DANGA	DANGAZONA07	177682.305	1080037.7511791028	1469925.2802376465
119	CO12	Córdoba	23	23	226	San Andrés de Sotavento	97.0	670	23670	281936125.05	84049.0001104	123	433	23	CORDOBA	SAN ANDRES DE SOTAVENTO	SAN ANDRES SOTAVENTO	CM	ZONA08	DAMED	DAMEDZONA08	28193.613	842211.5867992705	1502370.494781856
120	CO21	Norte Santander	54	54	385	Convención	94.0	206	54206	933267188.291	254309.546957	124	578	54	NORTE DE SANTANDER	CONVENCION	CONVENCION	CM	ZONA07	DANGA	DANGAZONA07	93326.719	1092086.3854841893	1463990.8047279473
121	CO35	Bolívar	13	13	111	San Fernando	100.0	650	13650	359691529.528	99458.7600467	125	528	13	BOLIVAR	SAN FERNANDO	SAN FERNANDO	CM	ZONA04	DABAR	DABARZONA04	35969.153	963627.2502782689	1495243.6421399596
122	CO27	Sucre	70	70	446	Sampués	91.0	670	70670	235550140.908	82425.0246439	126	454	70	SUCRE	SAMPUES	SAMPUES	CM	ZONA02	DABAR	DABARZONA02	23555.014	859730.4046806197	1504244.4164953313
123	CO12	Córdoba	23	23	234	Chimá	88.0	168	23168	331773121.398	74065.6482372	127	419	23	CORDOBA	CHIMA	CHIMA	CM	ZONA08	DAMED	DAMEDZONA08	33177.312	828793.1802121808	1497624.0917506462
124	CO35	Bolívar	13	13	111	Margarita	100.0	440	13440	417776364.153	95428.8413259	128	529	13	BOLIVAR	MARGARITA	MARGARITA	CM	ZONA04	DABAR	DABARZONA04	41777.636	977965.3491827298	1493708.3526239211
125	CO27	Sucre	70	70	447	Galeras	100.0	235	70235	273083570.737	75277.177049	129	446	70	SUCRE	GALERAS	NUEVA GRANADA	CM	ZONA02	DABAR	DABARZONA02	27308.357	901419.8470238379	1501563.2241780935
126	CO12	Córdoba	23	23	221	Cotorra	100.0	300	23300	167822610.064	60254.7648958	130	1065	23	CORDOBA	COTORRA	COTORRA	CM	ZONA08	DAMED	DAMEDZONA08	16782.261	813438.833341586	1493279.5444204118
127	CO12	Córdoba	23	23	219	Chinú	88.0	182	23182	575904597.456	119359.804106	131	420	23	CORDOBA	CHINU	CHINU	CM	ZONA08	DAMED	DAMEDZONA08	57590.46	859201.4548424799	1487856.9094853522
128	CO21	Norte Santander	54	54	384	Teorama	100.0	800	54800	827831048.642	218797.243584	132	600	54	NORTE DE SANTANDER	TEORAMA	TEORAMA	CM	ZONA07	DANGA	DANGAZONA07	82783.105	1100283.013756519	1458917.7078342491
129	CO12	Córdoba	23	23	232	Puerto Escondido	100.0	574	23574	472075022.799	90234.5474805	133	429	23	CORDOBA	PUERTO ESCONDIDO	PUERTO ESCONDIDO	CM	ZONA08	DAMED	DAMEDZONA08	47207.502	769257.7367290821	1486873.9673921687
130	CO21	Norte Santander	54	54	382	Tibú	85.0	810	54810	2660539051.94	338944.227347	134	601	54	NORTE DE SANTANDER	TIBU	TIBU	CM	ZONA08	DANGA	DANGAZONA08	266053.905	1137362.3838584318	1451156.819463478
131	CO27	Sucre	70	70	447	San Benito Abad	100.0	678	70678	1501904365.61	245302.819423	135	455	70	SUCRE	SAN BENITO ABAD	SAN BENITO ABAD	CM	ZONA02	DABAR	DABARZONA02	150190.437	901936.0647833456	1468629.3236147086
132	CO12	Córdoba	23	23	228	San Pelayo	100.0	686	23686	439717310.905	124698.669442	136	437	23	CORDOBA	SAN PELAYO	SAN PELAYO	CM	ZONA08	DAMED	DAMEDZONA08	43971.731	798735.609198754	1484457.8784591546
133	CO10	Cesar	20	20	212	Tamalameque	100.0	787	20787	678271071.493	121833.582047	137	558	20	CESAR	TAMALAMEQUE	TAMALAMEQUE	CM	ZONA05	DABAR	DABARZONA05	67827.107	1032985.6104414911	1471703.5333400108
134	CO35	Bolívar	13	13	098	Pinillos	100.0	549	13549	756106990.937	164731.36945	138	530	13	BOLIVAR	PINILLOS	PINILLOS	CM	ZONA04	DABAR	DABARZONA04	75610.699	966978.0356184238	1467221.4492281475
135	CO10	Cesar	20	20	212	Pailitas	100.0	517	20517	447887221.332	93841.3385207	139	551	20	CESAR	PAILITAS	PAILITAS	CM	ZONA05	DABAR	DABARZONA05	44788.722	1053671.350073774	1478503.8156727564
136	CO27	Sucre	70	70	451	Sucre	100.0	771	70771	1023295547.92	150330.099687	140	461	70	SUCRE	SUCRE	SUCRE	CM	ZONA04	DABAR	DABARZONA04	102329.555	925817.3722383525	1466082.0028846078
137	CO12	Córdoba	23	23	220	Cienaga de Oro	100.0	189	23189	634040703.111	139328.840714	141	421	23	CORDOBA	CIENAGA DE ORO	CIENAGA DE ORO	CM	ZONA08	DAMED	DAMEDZONA08	63404.07	832251.8884399751	1468270.4550495532
138	CO35	Bolívar	13	13	102	Hatillo de Loba	100.0	300	13300	147962662.99	61466.1888531	142	516	13	BOLIVAR	HATILLO DE LOBA	HATILLO DE LOBA	CM	ZONA04	DABAR	DABARZONA04	14796.266	995203.181379117	1482956.6306991512
139	CO12	Córdoba	23	23	225	Sahagún	91.0	660	23660	869106006.225	147321.064914	143	432	23	CORDOBA	SAHAGUN	SAHAGUN	CM	ZONA08	DAMED	DAMEDZONA08	86910.601	851240.6043173796	1463222.4275823822
140	CO35	Bolívar	13	13	102	El Peñón	85.0	268	13268	502183701.766	110057.660244	144	1056	13	BOLIVAR	EL PE¥ON	EL PE¥ON	CM	ZONA04	DABAR	DABARZONA04	50218.37	1014582.0207396566	1466475.0286815653
141	CO35	Bolívar	13	13	102	San Martín de Loba	96.0	667	13667	288351603.433	89527.2953277	145	516	13	BOLIVAR	SAN MARTIN DE LOBA	SAN MARTIN DE LOBA	CM	ZONA04	DABAR	DABARZONA04	28835.16	1003943.3149473978	1465179.3161703632
142	CO12	Córdoba	23	23	231	Los Córdobas	95.0	419	23419	341590069.921	92046.8971919	146	423	23	CORDOBA	LOS CORDOBAS	LOS CORDOBAS	CM	ZONA08	DAMED	DAMEDZONA08	34159.007	755756.7464128548	1473896.9065174423
143	CO12	Córdoba	23	23	218	Cereté	90.0	162	23162	243078649.555	88469.0582943	147	418	23	CORDOBA	CERETE	CERETE	CM	ZONA08	DAMED	DAMEDZONA08	24307.865	808475.8511873112	1474116.0331507763
144	CO35	Bolívar	13	13	111	Barranco de Loba	100.0	074	13074	406027360.147	113153.309639	148	508	13	BOLIVAR	BARRANCO DE LOBA	BARRANCO DE LOBA	CM	ZONA04	DABAR	DABARZONA04	40602.736	990987.2105455953	1466633.5316332637
145	CO12	Córdoba	23	23	216	Montería	92.0	001	23001	3038206405.26	242068.007139	149	414	23	CORDOBA	MONTERIA	MONTERIA	CM	ZONA08	DAMED	DAMEDZONA08	303820.641	793347.5069532001	1441235.3069012272
146	CO27	Sucre	70	70	447	Caimito	100.0	124	70124	451388422.985	105995.80185	150	442	70	SUCRE	CAIMITO	CAIMITO	CM	ZONA02	DABAR	DABARZONA02	45138.842	886841.6357245432	1461899.673610103
147	CO02	Antioquia	05	05	006	Arboletes	100.0	051	05051	508103837.284	132579.245551	151	306	05	ANTIOQUIA	ARBOLETES	ARBOLETES	CM	ZONA02	DAMED	DAMEDZONA02	50810.384	741916.4207041577	1448336.9802378966
148	CO10	Cesar	20	20	213	Pelaya	100.0	550	20550	421601107.355	99528.8901134	152	552	20	CESAR	PELAYA	PELAYA	CM	ZONA05	DABAR	DABARZONA05	42160.111	1051718.4767007686	1461376.1711303506
149	CO27	Sucre	70	70	448	La Unión	92.0	400	70400	235571244.682	65223.2821649	153	448	70	SUCRE	LA UNION	LA UNION	CM	ZONA02	DABAR	DABARZONA02	23557.124	866321.1220523457	1464392.6123577522
150	CO12	Córdoba	23	23	224	San Carlos	100.0	678	23678	489840169.358	92551.128273	154	436	23	CORDOBA	SAN CARLOS	SAN CARLOS	CM	ZONA08	DAMED	DAMEDZONA08	48984.017	822709.1492777044	1453549.1678871727
151	CO12	Córdoba	23	23	231	Canalete	100.0	090	23090	482066010.047	92314.8998689	155	417	23	CORDOBA	CANALETE	CANALETE	CM	ZONA08	DAMED	DAMEDZONA08	48206.601	760298.9470921159	1459610.0723768184
152	CO21	Norte Santander	54	54	384	El Tarra	100.0	250	54250	639032339.812	107523.607303	156	1024	54	NORTE DE SANTANDER	EL TARRA	EL TARRA	CM	ZONA07	DANGA	DANGAZONA07	63903.234	1113130.43825062	1448641.950985381
153	CO35	Bolívar	13	13	111	Altos de Rosario	96.0	030	13030	271640332.531	70788.240206	157	508	13	BOLIVAR	ALTOS DEL ROSARIO	ALTOS DEL ROSARIO	CM	ZONA04	DABAR	DABARZONA04	27164.033	983589.4301670511	1457831.4133661427
154	CO35	Bolívar	13	13	099	Regidor	100.0	580	13580	149832286.499	58362.6402249	158	1055	13	BOLIVAR	REGIDOR	REGIDOR	CM	ZONA07	DANGA	DANGAZONA07	14983.229	1023892.3055322141	1453924.140193984
155	CO02	Antioquia	05	05	006	San Juan de Uraba	100.0	659	05659	349663268.341	83583.6957804	159	381	05	ANTIOQUIA	SAN JUAN DE URABA	SAN JUAN DE URABA	CM	ZONA02	DAMED	DAMEDZONA02	34966.327	732443.0806978481	1452508.566405096
156	CO35	Bolívar	13	13	090	Achí	85.0	006	13006	892235330.405	164583.715467	160	506	13	BOLIVAR	ACHI	ACHI	CM	ZONA04	DABAR	DABARZONA04	89223.533	953151.7851928439	1440884.6469346161
157	CO10	Cesar	20	20	213	La Gloria	100.0	383	20383	799423702.429	147729.884618	161	548	20	CESAR	LA GLORIA	LA GLORIA	CM	ZONA07	DANGA	DANGAZONA07	79942.37	1047403.2029666834	1442201.1790371246
158	CO27	Sucre	70	70	444	Majagual	100.0	429	70429	789085273.004	132476.593035	162	450	70	SUCRE	MAJAGUAL	MAJAGUAL	CM	ZONA04	DABAR	DABARZONA04	78908.527	929399.9717745984	1436124.169074938
159	CO27	Sucre	70	70	448	San Marcos	100.0	708	70708	1120016515.63	154962.739852	163	457	70	SUCRE	SAN MARCOS	SAN MARCOS	CM	ZONA02	DABAR	DABARZONA02	112001.652	880342.6598272034	1440014.2336164375
160	CO02	Antioquia	05	05	029	Necocli	100.0	490	05490	1292389463.51	167152.803608	164	363	05	ANTIOQUIA	NECOCLI	NECOCLI	CM	ZONA02	DAMED	DAMEDZONA02	129238.946	713537.3807346383	1436193.7759193745
161	CO35	Bolívar	13	13	099	Rio Viejo	100.0	600	13600	1758562139.99	217368.926009	165	520	13	BOLIVAR	RIO VIEJO	RIO VIEJO	CM	ZONA07	DANGA	DANGAZONA07	175856.214	1000516.2381495695	1423170.6237521665
162	CO11	Chocó	27	27	292	Acandí	90.0	006	27006	937466243.905	144732.546423	166	274	27	CHOCO	ACANDI	ACANDI	CM	ZONA02	DAMED	DAMEDZONA02	93746.624	645059.0715753015	1422533.600699488
163	CO35	Bolívar	13	13	098	Tiquisio	100.0	810	13810	862711442.601	127857.374064	167	530	13	BOLIVAR	TIQUISIO	PUERTO RICO	CM	ZONA04	DABAR	DABARZONA04	86271.144	975184.2006067677	1428981.8887583886
164	CO02	Antioquia	05	05	034	San Pedro de Uraba	100.0	665	05665	716404308.026	127954.638187	168	384	05	ANTIOQUIA	SAN PEDRO DE URABA	SAN PEDRO DE URABA	CM	ZONA02	DAMED	DAMEDZONA02	71640.431	753624.6692531422	1423582.7630077475
165	CO12	Córdoba	23	23	224	Pueblo Nuevo	100.0	570	23570	891428537.556	149440.148939	169	428	23	CORDOBA	PUEBLO NUEVO	PUEBLO NUEVO	CM	ZONA08	DAMED	DAMEDZONA08	89142.854	854960.8995469384	1427624.382982917
166	CO21	Norte Santander	54	54	386	San Calixto	100.0	670	54670	441660687.228	117634.184504	170	595	54	NORTE DE SANTANDER	SAN CALIXTO	SAN CALIXTO	CM	ZONA07	DANGA	DANGAZONA07	44166.069	1100761.626541546	1425087.7965263156
167	CO12	Córdoba	23	23	223	Planeta Rica	100.0	555	23555	1010366625.98	160732.274641	171	427	23	CORDOBA	PLANETA RICA	PLANETA RICA	CM	ZONA08	DAMED	DAMEDZONA08	101036.663	830824.3879937527	1411086.8397243218
168	CO27	Sucre	70	70	444	Guaranda	100.0	265	70265	370770346.654	102000.881413	172	447	70	SUCRE	GUARANDA	GUARANDA	CM	ZONA04	DABAR	DABARZONA04	37077.035	933209.1848216213	1416870.0377380657
169	CO10	Cesar	20	20	202	Aguachica	100.0	011	20011	915749338.88	175085.947066	173	536	20	CESAR	AGUACHICA	AGUACHICA	CM	ZONA07	DANGA	DANGAZONA07	91574.934	1050296.4858899633	1403115.660416829
170	CO12	Córdoba	23	23	217	Ayapel	100.0	068	23068	1958649122.4	193449.377811	174	415	23	CORDOBA	AYAPEL	AYAPEL	CM	ZONA08	DAMED	DAMEDZONA08	195864.912	893649.4509221596	1402936.475820926
171	CO21	Norte Santander	54	54	386	Hacarí	90.0	344	54344	357018217.004	81028.4861491	175	584	54	NORTE DE SANTANDER	HACARI	HACARI	CM	ZONA07	DANGA	DANGAZONA07	35701.822	1108461.1573811034	1414277.8099637472
172	CO10	Cesar	20	20	213	Gamarra	100.0	295	20295	391055077.36	100427.004875	176	546	20	CESAR	GAMARRA	GAMARRA	CM	ZONA07	DANGA	DANGAZONA07	39105.508	1039290.3891094332	1410661.0395651578
173	CO35	Bolívar	13	13	097	Morales	100.0	473	13473	1006075732.82	185964.350451	177	519	13	BOLIVAR	MORALES	MORALES	CM	ZONA07	DANGA	DANGAZONA07	100607.573	1015445.6515054535	1403756.8293685752
174	CO35	Bolívar	13	13	090	Montecristo	100.0	458	13458	2025483267.61	274555.867649	178	506	13	BOLIVAR	MONTECRISTO	MONTECRISTO	CM	ZONA04	DABAR	DABARZONA04	202548.327	958406.7109354025	1375633.477054951
175	CO10	Cesar	20	20	214	González	92.0	310	20310	83115368.3622	41886.0646535	179	547	20	CESAR	GONZALEZ	GONZALEZ	CM	ZONA07	DANGA	DANGAZONA07	8311.537	1074966.770152618	1416802.1924374818
176	CO21	Norte Santander	54	54	381	Sardinata	100.0	720	54720	1342176672.31	196204.306726	180	598	54	NORTE DE SANTANDER	SARDINATA	SARDINATA	CM	ZONA08	DANGA	DANGAZONA08	134217.667	1138900.859432082	1402232.3418392853
177	CO02	Antioquia	05	05	041	Turbo	100.0	837	05837	3332523774.08	478772.870184	181	399	05	ANTIOQUIA	TURBO	TURBO	CM	ZONA02	DAMED	DAMEDZONA02	333252.377	706989.1842593718	1377503.080774266
178	CO12	Córdoba	23	23	230	Valencia	100.0	855	23855	928006521.374	128449.125886	182	439	23	CORDOBA	VALENCIA	VALENCIA	CM	ZONA08	DAMED	DAMEDZONA08	92800.652	763882.6335788382	1401989.7317532704
179	CO21	Norte Santander	54	54	376	Cúcuta	90.0	001	54001	1016119336.96	208319.962693	183	569	54	NORTE DE SANTANDER	CUCUTA	CUCUTA	CM	ZONA08	DANGA	DANGAZONA08	101611.934	1171878.144650542	1384550.4836982032
180	CO21	Norte Santander	54	54	379	Ocaña	100.0	498	54498	381564706.97	88419.6552601	184	591	54	NORTE DE SANTANDER	OCA¥A	OCA¥A	CM	ZONA07	DANGA	DANGAZONA07	38156.471	1080631.542026407	1400118.6943039019
181	CO35	Bolívar	13	13	090	San Jacinto del Cauca	100.0	655	13655	625976074.491	141620.446406	185	1068	13	BOLIVAR	SAN JACINTO DEL CAUCA	SAN JACINTO DEL CAUCA	CM	ZONA04	DABAR	DABARZONA04	62597.607	935658.9458248924	1394519.1280224186
182	CO21	Norte Santander	54	54	376	Puerto Santander	100.0	553	54553	91301326.6941	38672.8368531	186	598	54	NORTE DE SANTANDER	PUERTO SANTANDER	PUERTO SANTANDER	CM	ZONA08	DANGA	DANGAZONA08	9130.133	1178321.7166507172	1410224.793256165
183	CO11	Chocó	27	27	292	Unguía	90.0	800	27800	1182028198.56	149033.467184	187	291	27	CHOCO	UNGUIA	UNGUIA	CM	ZONA02	DAMED	DAMEDZONA02	118202.82	665671.4308208709	1389067.722060691
184	CO12	Córdoba	23	23	224	Buenavista	100.0	079	23079	876651584.434	125467.826076	188	416	23	CORDOBA	BUENAVISTA	BUENAVISTA	CM	ZONA08	DAMED	DAMEDZONA08	87665.158	849684.3987479667	1395935.7795663935
185	CO12	Córdoba	23	23	229	Tierralta	100.0	807	23807	5065364072.21	341797.4283	189	438	23	CORDOBA	TIERRALTA	TIERRALTA	CM	ZONA08	DAMED	DAMEDZONA08	506536.407	768726.0450421026	1355182.4040341687
186	CO21	Norte Santander	54	54	386	La Playa	100.0	398	54398	266638191.403	77364.1945803	190	587	54	NORTE DE SANTANDER	LA PLAYA	LA PLAYA	CM	ZONA07	DANGA	DANGAZONA07	26663.819	1096190.207109262	1402764.2148188704
187	CO10	Cesar	20	20	214	Río de Oro	94.0	614	20614	463969319.369	112601.901519	191	553	20	CESAR	RIO DE ORO	RIO DE ORO	CM	ZONA07	DANGA	DANGAZONA07	46396.932	1063274.016715345	1393720.1026575663
188	CO35	Bolívar	13	13	097	Arenal	100.0	042	13042	207106869.876	85254.9465991	192	1059	13	BOLIVAR	ARENAL	ARENAL	CM	ZONA07	DANGA	DANGAZONA07	20710.687	994025.8183863207	1397903.560454389
189	CO21	Norte Santander	54	54	390	El Zulia	100.0	261	54261	507487414.815	126908.186702	193	582	54	NORTE DE SANTANDER	EL ZULIA	EL ZULIA	CM	ZONA08	DANGA	DANGAZONA08	50748.741	1156657.5631958935	1383617.368283992
190	CO21	Norte Santander	54	54	377	Abrego	100.0	003	54003	1530012867.36	210190.675764	194	570	54	NORTE DE SANTANDER	ABREGO	ABREGO	CM	ZONA07	DANGA	DANGAZONA07	153001.287	1098766.4123385493	1376219.0491149041
191	CO02	Antioquia	05	05	018	Nechi	100.0	495	05495	491576176.836	115760.471841	195	364	05	ANTIOQUIA	NECHI	NECHI	CM	ZONA04	DAMED	DAMEDZONA04	49157.618	914347.2964654601	1375970.796270707
192	CO21	Norte Santander	54	54	388	Bucarasica	100.0	109	54109	234473084.093	62451.6604778	196	573	54	NORTE DE SANTANDER	BUCARASICA	BUCARASICA	CM	ZONA08	DANGA	DANGAZONA08	23447.308	1124975.787918894	1382918.5974608369
193	CO12	Córdoba	23	23	222	Montelíbano	94.0	466	23466	2290227327.31	338970.88779	197	425	23	CORDOBA	MONTELIBANO	MONTELIBANO	CM	ZONA08	DAMED	DAMEDZONA08	229022.733	818482.7780190837	1363078.078911942
194	CO02	Antioquia	05	05	018	El Bagre	100.0	250	05250	1927940154.25	217296.281471	198	336	05	ANTIOQUIA	EL BAGRE	EL BAGRE	CM	ZONA05	DAMED	DAMEDZONA05	192794.015	934030.0847462536	1347883.9290531687
195	CO35	Bolívar	13	13	103	Simití	90.0	744	13744	1782654984.43	198378.833584	199	525	13	BOLIVAR	SIMITI	SIMITI	CM	ZONA07	DANGA	DANGAZONA07	178265.498	1011217.2418554219	1355788.7875538378
196	CO12	Córdoba	23	23	222	La Apartada	100.0	350	23350	305553856.791	79339.6607794	200	1064	23	CORDOBA	LA APARTADA	LA APARTADA Y LA FRONTERA	CM	ZONA08	DAMED	DAMEDZONA08	30555.386	865486.201456952	1379690.9188083361
197	CO26	Santander	68	68	417	Puerto Wilches	100.0	575	68575	1696132628.14	303574.921006	201	658	68	SANTANDER	PUERTO WILCHES	PUERTO WILCHES	CM	ZONA02	DANGA	DANGAZONA02	169613.263	1030447.1575778505	1324852.2550538294
198	CO35	Bolívar	13	13	104	Santa Rosa del Sur	100.0	688	13688	2488434329.76	261024.643076	202	524	13	BOLIVAR	SANTA ROSA DEL SUR	SANTA ROSA DEL SUR	CM	ZONA07	DANGA	DANGAZONA07	248843.433	978482.8409522078	1342663.6301040929
199	CO10	Cesar	20	20	215	San Martín	94.0	770	20770	829848350.808	155560.951313	203	557	20	CESAR	SAN MARTIN	SAN MARTIN	CM	ZONA07	DANGA	DANGAZONA07	82984.835	1051840.188915739	1366595.810999685
200	CO21	Norte Santander	54	54	388	Villa Caro	100.0	871	54871	381146687.623	103228.225104	204	603	54	NORTE DE SANTANDER	VILLA CARO	VILLA CARO	CM	ZONA08	DANGA	DANGAZONA08	38114.669	1118459.0526643326	1366922.3346986861
201	CO02	Antioquia	05	05	005	Apartado	100.0	045	05045	574896917.532	117191.417353	205	305	05	ANTIOQUIA	APARTADO	APARTADO	CM	ZONA02	DAMED	DAMEDZONA02	57489.692	725087.9425454291	1366318.8050244267
202	CO02	Antioquia	05	05	013	Caucasia	100.0	154	05154	1320915901.88	192458.577308	206	326	05	ANTIOQUIA	CAUCASIA	CAUCASIA	CM	ZONA04	DAMED	DAMEDZONA04	132091.59	897145.4435978399	1358835.314944208
203	CO10	Cesar	20	20	215	San Alberto	100.0	710	20710	748583674.598	132545.71833	207	555	20	CESAR	SAN ALBERTO	SAN ALBERTO	CM	ZONA01	DANGA	DANGAZONA01	74858.367	1067650.3614661074	1358086.8332863771
204	CO21	Norte Santander	54	54	388	Lourdes	100.0	418	54418	106492602.989	43226.3033454	208	589	54	NORTE DE SANTANDER	LOURDES	LOURDES	CM	ZONA08	DANGA	DANGAZONA08	10649.26	1133796.1369718094	1369882.016585483
205	CO21	Norte Santander	54	54	388	Gramalote	100.0	313	54313	163211984.75	66774.2642154	209	583	54	NORTE DE SANTANDER	GRAMALOTE	GRAMALOTE	CM	ZONA08	DANGA	DANGAZONA08	16321.198	1138843.5212216186	1362878.0441528396
206	CO02	Antioquia	05	05	045	Cáceres	91.0	120	05120	2035307370.16	215948.20888	210	317	05	ANTIOQUIA	CACERES	CACERES	CM	ZONA04	DAMED	DAMEDZONA04	203530.737	872764.2940035419	1339411.8585316418
207	CO12	Córdoba	23	23	222	Puerto Libertador	100.0	580	23580	1387456626.81	173843.908641	211	430	23	CORDOBA	PUERTO LIBERTADOR	PUERTO LIBERTADOR	CM	ZONA08	DAMED	DAMEDZONA08	138745.663	812162.8244769715	1341285.8090142058
208	CO21	Norte Santander	54	54	390	Santiago	100.0	680	54680	151032149.927	59648.8217556	212	597	54	NORTE DE SANTANDER	SANTIAGO	SANTIAGO	CM	ZONA08	DANGA	DANGAZONA08	15103.215	1148164.5496196465	1361892.0480519077
209	CO21	Norte Santander	54	54	390	San Cayetano	100.0	673	54673	154021526.114	57656.1414448	213	596	54	NORTE DE SANTANDER	SAN CAYETANO	SAN CAYETANO	CM	ZONA08	DANGA	DANGAZONA08	15402.153	1159174.37439027	1357455.0340364026
210	CO11	Chocó	27	27	286	Riosucio	100.0	615	27615	6098643088.48	488610.332913	214	287	27	CHOCO	RIOSUCIO	RIOSUCIO	CM	ZONA02	DAMED	DAMEDZONA02	609864.309	639272.3755592032	1308199.8504130987
211	CO02	Antioquia	05	05	011	Carepa	100.0	147	05147	246816675.812	105595.701265	215	323	05	ANTIOQUIA	CAREPA	CAREPA	CM	ZONA02	DAMED	DAMEDZONA02	24681.668	715132.7103655232	1354964.515874018
212	CO21	Norte Santander	54	54	389	Salazar	100.0	660	54660	472507374.91	98574.2704097	216	594	54	NORTE DE SANTANDER	SALAZAR	SALAZAR	CM	ZONA08	DANGA	DANGAZONA08	47250.737	1130857.2762534395	1349199.008887559
213	CO21	Norte Santander	54	54	383	Villa del Rosario	100.0	874	54874	108836686.847	65708.3317444	217	1047	54	NORTE DE SANTANDER	VILLA DEL ROSARIO	VILLA DEL ROSARIO	CM	ZONA08	DANGA	DANGAZONA08	10883.669	1171816.669095237	1349375.782573378
214	CO21	Norte Santander	54	54	387	Cáchira	91.0	128	54128	716035805.849	142291.569913	218	575	54	NORTE DE SANTANDER	CACHIRA	CACHIRA	CM	ZONA01	DANGA	DANGAZONA01	71603.581	1097589.5831623077	1338295.3239895469
215	CO21	Norte Santander	54	54	391	Durania	100.0	239	54239	182871706.559	57360.6084052	219	580	54	NORTE DE SANTANDER	DURANIA	DURANIA	CM	ZONA08	DANGA	DANGAZONA08	18287.171	1152327.6749772006	1345294.7061230678
216	CO21	Norte Santander	54	54	378	Los Patios	100.0	405	54405	75773257.6148	44837.1640713	220	588	54	NORTE DE SANTANDER	LOS PATIOS	LOS PATIOS	CM	ZONA08	DANGA	DANGAZONA08	7577.326	1166799.2251549016	1343822.4948794448
217	CO21	Norte Santander	54	54	377	La Esperanza	100.0	385	54385	534542771.801	134008.993082	221	575	54	NORTE DE SANTANDER	LA ESPERANZA	LA ESPERANZA	CM	ZONA01	DANGA	DANGAZONA01	53454.277	1074332.7029484957	1341443.6553467289
